#;inlet_Y_SO2;LengthCat2;LengthCool;LengthCat1;conversion;so2;so3;constr;obj_conversion;obj_so2;obj_so3
36;0.06937500000000001;690;750;550;0.475378507172175;0.03639744226367399;0.04121214234285517;2010;-0.475378507172175;0.03639744226367399;-0.04121214234285517
37;0.112875;1460;580;890;0.7999311402412441;0.02258485897086098;0.1128369533244741;1070;-0.7999311402412441;0.02258485897086098;-0.1128369533244741
38;0.111375;1190;830;580;0.7316636074612398;0.02988833135984724;0.1018343764082022;1400;-0.7316636074612398;0.02988833135984724;-0.1018343764082022
39;0.117375;1620;740;970;0.8115652294666115;0.0221196609909317;0.1190424118282503;670;-0.8115652294666115;0.0221196609909317;-0.1190424118282503
40;0.06237500000000001;1830;1780;610;0.4829062357970066;0.03225537120090743;0.03764058972175863;-220;-0.4829062357970066;0.03225537120090743;-0.03764058972175863
41;0.138125;1380;1930;840;0.805510094378235;0.02686635101101869;0.1390411874014696;-150;-0.805510094378235;0.02686635101101869;-0.1390411874014696
42;0.078125;530;840;910;0.6203898216735719;0.02965898103369227;0.06056809350249671;1720;-0.6203898216735719;0.02965898103369227;-0.06056809350249671
43;0.06587500000000002;1860;1500;940;0.6881792664093538;0.02054267310650656;0.05665189116472158;-300;-0.6881792664093538;0.02054267310650656;-0.05665189116472158
44;0.118125;1690;810;710;0.8066417597791802;0.02284254363524315;0.1190757544350543;790;-0.8066417597791802;0.02284254363524315;-0.1190757544350543
45;0.121625;1070;770;950;0.7899499163928828;0.02554966886867945;0.1200667724581986;1210;-0.7899499163928828;0.02554966886867945;-0.1200667724581986
46;0.06312500000000001;1040;1900;580;0.3851921483927791;0.03881133901399069;0.03038487885015148;480;-0.3851921483927791;0.03881133901399069;-0.03038487885015148
47;0.111875;1510;1120;610;0.7617527092972222;0.02665610096472673;0.1064985079619864;760;-0.7617527092972222;0.02665610096472673;-0.1064985079619864
